ENSMUSG00000000001	11
ENSMUSG00000000003	0
ENSMUSG00000000028	0
ENSMUSG00000000037	0
ENSMUSG00000000049	928
ENSMUSG00000000056	10
ENSMUSG00000000058	0
ENSMUSG00000000078	1
ENSMUSG00000000085	0
ENSMUSG00000000088	88
ENSMUSG00000000093	0
ENSMUSG00000000094	0
ENSMUSG00000000103	0
ENSMUSG00000000120	1
ENSMUSG00000000125	0
ENSMUSG00000000126	0
ENSMUSG00000000127	2
ENSMUSG00000000131	3
ENSMUSG00000000134	2
ENSMUSG00000000142	2
ENSMUSG00000000148	0
ENSMUSG00000000149	1
ENSMUSG00000000154	19
ENSMUSG00000000157	0
ENSMUSG00000000159	0
ENSMUSG00000000167	1
ENSMUSG00000000168	15
ENSMUSG00000000171	42
ENSMUSG00000000182	0
ENSMUSG00000000183	0
ENSMUSG00000000184	2
ENSMUSG00000000194	2
ENSMUSG00000000197	0
ENSMUSG00000000202	0
ENSMUSG00000000204	0
ENSMUSG00000000214	0
ENSMUSG00000000215	0
ENSMUSG00000000216	0
ENSMUSG00000000223	0
ENSMUSG00000000244	0
ENSMUSG00000000247	1
ENSMUSG00000000248	0
ENSMUSG00000000253	0
ENSMUSG00000000263	0
ENSMUSG00000000266	0
ENSMUSG00000000275	17
ENSMUSG00000000276	1
ENSMUSG00000000278	7
ENSMUSG00000000282	0
ENSMUSG00000000290	1
ENSMUSG00000000295	0
ENSMUSG00000000296	1
ENSMUSG00000000301	36
ENSMUSG00000000303	1
ENSMUSG00000000305	0
ENSMUSG00000000308	0
ENSMUSG00000000317	0
ENSMUSG00000000318	0
ENSMUSG00000000320	0
ENSMUSG00000000325	1
ENSMUSG00000000326	92
ENSMUSG00000000339	1
ENSMUSG00000000340	46
ENSMUSG00000000346	23
ENSMUSG00000000355	8
ENSMUSG00000000359	0
ENSMUSG00000000365	0
ENSMUSG00000000374	3
ENSMUSG00000000378	0
ENSMUSG00000000381	0
ENSMUSG00000000384	3
ENSMUSG00000000385	0
ENSMUSG00000000386	0
ENSMUSG00000000392	0
ENSMUSG00000000394	0
ENSMUSG00000000399	38
ENSMUSG00000000402	0
ENSMUSG00000000409	1
ENSMUSG00000000411	0
ENSMUSG00000000416	0
ENSMUSG00000000420	1
ENSMUSG00000000435	0
ENSMUSG00000000439	2
ENSMUSG00000000440	5
ENSMUSG00000000441	11
ENSMUSG00000000486	1
ENSMUSG00000000489	0
ENSMUSG00000000530	0
ENSMUSG00000000531	0
ENSMUSG00000000532	5
ENSMUSG00000000538	1
ENSMUSG00000000544	0
ENSMUSG00000000552	0
ENSMUSG00000000555	5
ENSMUSG00000000560	0
ENSMUSG00000000561	5
ENSMUSG00000000562	0
ENSMUSG00000000563	85
ENSMUSG00000000567	5
ENSMUSG00000000568	14
ENSMUSG00000000579	0
ENSMUSG00000000581	3
ENSMUSG00000000594	11
ENSMUSG00000000600	3
ENSMUSG00000000605	4
ENSMUSG00000000606	0
ENSMUSG00000000617	0
ENSMUSG00000000627	0
ENSMUSG00000000628	2
ENSMUSG00000000631	11
ENSMUSG00000000632	0
ENSMUSG00000000673	101
ENSMUSG00000000682	1
ENSMUSG00000000686	4
ENSMUSG00000000690	0
ENSMUSG00000000693	2
ENSMUSG00000000701	0
ENSMUSG00000000706	0
ENSMUSG00000000708	7
ENSMUSG00000000711	5
ENSMUSG00000000724	0
ENSMUSG00000000730	0
ENSMUSG00000000731	0
ENSMUSG00000000732	0
ENSMUSG00000000738	5
ENSMUSG00000000739	2
ENSMUSG00000000740	26
ENSMUSG00000000743	11
ENSMUSG00000000751	12
ENSMUSG00000000753	112
ENSMUSG00000000759	2
ENSMUSG00000000766	0
ENSMUSG00000000776	3
ENSMUSG00000000782	0
ENSMUSG00000000787	91
ENSMUSG00000000791	0
ENSMUSG00000000792	0
ENSMUSG00000000794	0
ENSMUSG00000000804	3
ENSMUSG00000000805	0
ENSMUSG00000000811	3
ENSMUSG00000000817	1
ENSMUSG00000000823	3
ENSMUSG00000000826	4
ENSMUSG00000000827	6
ENSMUSG00000000838	1
ENSMUSG00000000861	0
ENSMUSG00000000869	0
ENSMUSG00000000876	46
ENSMUSG00000000881	3
ENSMUSG00000000884	0
ENSMUSG00000000889	0
ENSMUSG00000000901	0
ENSMUSG00000000902	5
ENSMUSG00000000903	0
ENSMUSG00000000915	5
ENSMUSG00000000916	6
ENSMUSG00000000934	0
ENSMUSG00000000938	0
ENSMUSG00000000942	0
ENSMUSG00000000948	0
ENSMUSG00000000957	3
ENSMUSG00000000958	0
ENSMUSG00000000959	11
ENSMUSG00000000976	5
ENSMUSG00000000982	0
ENSMUSG00000000983	0
ENSMUSG00000001014	0
ENSMUSG00000001016	5
ENSMUSG00000001017	12
ENSMUSG00000001018	2
ENSMUSG00000001020	0
ENSMUSG00000001021	0
ENSMUSG00000001023	0
ENSMUSG00000001025	0
ENSMUSG00000001027	0
ENSMUSG00000001029	1
ENSMUSG00000001034	2
ENSMUSG00000001036	0
ENSMUSG00000001039	0
ENSMUSG00000001052	1
ENSMUSG00000001053	1
ENSMUSG00000001054	3
ENSMUSG00000001056	2
ENSMUSG00000001062	3
ENSMUSG00000001065	5
ENSMUSG00000001076	0
ENSMUSG00000001082	0
ENSMUSG00000001089	3
ENSMUSG00000001095	0
ENSMUSG00000001098	4
ENSMUSG00000001100	10
ENSMUSG00000001103	0
ENSMUSG00000001105	2
ENSMUSG00000001119	4
ENSMUSG00000001120	0
ENSMUSG00000001123	198
ENSMUSG00000001127	7
ENSMUSG00000001128	2
ENSMUSG00000001131	0
ENSMUSG00000001134	0
ENSMUSG00000001138	1
ENSMUSG00000001143	1
ENSMUSG00000001150	6
ENSMUSG00000001151	7
ENSMUSG00000001155	136
ENSMUSG00000001156	1
ENSMUSG00000001157	1
ENSMUSG00000001158	4
ENSMUSG00000001166	0
ENSMUSG00000001168	0
ENSMUSG00000001173	0
ENSMUSG00000001175	67
ENSMUSG00000001211	15
ENSMUSG00000001225	0
ENSMUSG00000001227	1
ENSMUSG00000001228	1
ENSMUSG00000001229	8
ENSMUSG00000001240	3
ENSMUSG00000001247	11
ENSMUSG00000001248	3
ENSMUSG00000001249	15
ENSMUSG00000001260	0
ENSMUSG00000001270	1
ENSMUSG00000001280	2
ENSMUSG00000001281	0
ENSMUSG00000001285	11
ENSMUSG00000001288	1
ENSMUSG00000001289	14
ENSMUSG00000001300	1
ENSMUSG00000001305	3
ENSMUSG00000001313	0
ENSMUSG00000001323	11
ENSMUSG00000001333	0
ENSMUSG00000001334	0
ENSMUSG00000001348	31
ENSMUSG00000001349	0
ENSMUSG00000001366	7
ENSMUSG00000001376	2
ENSMUSG00000001380	11
ENSMUSG00000001383	8
ENSMUSG00000001403	1
ENSMUSG00000001415	1
ENSMUSG00000001416	52
ENSMUSG00000001418	12
ENSMUSG00000001419	0
ENSMUSG00000001420	1
ENSMUSG00000001424	91
ENSMUSG00000001435	146
ENSMUSG00000001436	0
ENSMUSG00000001440	19
ENSMUSG00000001441	4
ENSMUSG00000001444	0
ENSMUSG00000001445	7
ENSMUSG00000001467	45
ENSMUSG00000001472	14
ENSMUSG00000001473	0
ENSMUSG00000001482	0
ENSMUSG00000001493	0
ENSMUSG00000001494	0
ENSMUSG00000001496	0
ENSMUSG00000001497	0
ENSMUSG00000001504	0
ENSMUSG00000001506	1
ENSMUSG00000001507	1
ENSMUSG00000001508	0
ENSMUSG00000001510	0
ENSMUSG00000001517	0
ENSMUSG00000001518	1
ENSMUSG00000001520	0
ENSMUSG00000001521	0
ENSMUSG00000001524	1
ENSMUSG00000001525	33
ENSMUSG00000001542	3
ENSMUSG00000001552	12
ENSMUSG00000001555	0
ENSMUSG00000001558	0
ENSMUSG00000001566	0
ENSMUSG00000001569	7
ENSMUSG00000001576	9
ENSMUSG00000001583	0
ENSMUSG00000001588	1
ENSMUSG00000001604	12
ENSMUSG00000001622	0
ENSMUSG00000001627	2
ENSMUSG00000001630	6
ENSMUSG00000001632	3
ENSMUSG00000001642	2
ENSMUSG00000001655	0
ENSMUSG00000001656	0
ENSMUSG00000001657	0
ENSMUSG00000001661	0
ENSMUSG00000001663	148
ENSMUSG00000001665	28
ENSMUSG00000001666	370
ENSMUSG00000001670	450
ENSMUSG00000001672	0
ENSMUSG00000001674	9
ENSMUSG00000001687	0
ENSMUSG00000001700	3
ENSMUSG00000001707	3
ENSMUSG00000001729	5
ENSMUSG00000001739	0
ENSMUSG00000001741	0
ENSMUSG00000001750	17
ENSMUSG00000001751	1
ENSMUSG00000001755	21
ENSMUSG00000001761	0
ENSMUSG00000001763	0
ENSMUSG00000001767	3
ENSMUSG00000001768	0
ENSMUSG00000001773	0
ENSMUSG00000001774	20
ENSMUSG00000001783	25
ENSMUSG00000001785	6
ENSMUSG00000001786	5
ENSMUSG00000001794	21
ENSMUSG00000001802	2
ENSMUSG00000001804	0
ENSMUSG00000001815	0
ENSMUSG00000001819	0
ENSMUSG00000001823	0
ENSMUSG00000001827	0
ENSMUSG00000001829	16
ENSMUSG00000001833	26
ENSMUSG00000001844	0
ENSMUSG00000001847	26
ENSMUSG00000001855	6
ENSMUSG00000001864	0
ENSMUSG00000001865	0
ENSMUSG00000001870	1
ENSMUSG00000001891	179
ENSMUSG00000001901	0
ENSMUSG00000001909	4
ENSMUSG00000001910	2
ENSMUSG00000001911	18
ENSMUSG00000001918	1
ENSMUSG00000001924	61
ENSMUSG00000001930	0
ENSMUSG00000001942	8
ENSMUSG00000001943	0
ENSMUSG00000001946	2
ENSMUSG00000001948	1
ENSMUSG00000001962	8
ENSMUSG00000001964	2
ENSMUSG00000001983	27
ENSMUSG00000001985	0
ENSMUSG00000001986	0
ENSMUSG00000001988	0
ENSMUSG00000001995	0
ENSMUSG00000001998	3
ENSMUSG00000001999	10
ENSMUSG00000002006	0
ENSMUSG00000002007	0
ENSMUSG00000002010	17
ENSMUSG00000002012	0
ENSMUSG00000002014	8
ENSMUSG00000002015	26
ENSMUSG00000002017	9
ENSMUSG00000002020	1
ENSMUSG00000002028	8
ENSMUSG00000002031	3
ENSMUSG00000002032	6
ENSMUSG00000002033	0
ENSMUSG00000002043	5
ENSMUSG00000002052	10
ENSMUSG00000002055	0
ENSMUSG00000002057	0
ENSMUSG00000002058	0
ENSMUSG00000002059	0
ENSMUSG00000002064	7
ENSMUSG00000002068	0
ENSMUSG00000002076	0
ENSMUSG00000002083	0
ENSMUSG00000002100	0
ENSMUSG00000002102	38
ENSMUSG00000002103	17
ENSMUSG00000002104	0
ENSMUSG00000002105	2
ENSMUSG00000002107	6
ENSMUSG00000002108	14
ENSMUSG00000002109	0
ENSMUSG00000002111	2
ENSMUSG00000002129	7
ENSMUSG00000002147	10
ENSMUSG00000002190	0
ENSMUSG00000002204	0
ENSMUSG00000002205	1
ENSMUSG00000002210	4
ENSMUSG00000002221	1
ENSMUSG00000002222	3
ENSMUSG00000002227	1
ENSMUSG00000002228	0
ENSMUSG00000002233	4
ENSMUSG00000002240	0
ENSMUSG00000002249	4
ENSMUSG00000002250	4
ENSMUSG00000002257	0
ENSMUSG00000002265	0
ENSMUSG00000002266	0
ENSMUSG00000002274	0
ENSMUSG00000002279	5
ENSMUSG00000002280	4
ENSMUSG00000002289	44
ENSMUSG00000002297	0
ENSMUSG00000002307	0
ENSMUSG00000002308	0
ENSMUSG00000002319	5
ENSMUSG00000002320	4
ENSMUSG00000002324	0
ENSMUSG00000002325	9
ENSMUSG00000002326	8
ENSMUSG00000002329	6
ENSMUSG00000002332	33
ENSMUSG00000002341	0
ENSMUSG00000002342	1
ENSMUSG00000002343	3
ENSMUSG00000002345	2
ENSMUSG00000002346	11
ENSMUSG00000002365	10
ENSMUSG00000002372	5
ENSMUSG00000002379	19
ENSMUSG00000002384	0
ENSMUSG00000002393	5
ENSMUSG00000002395	7
ENSMUSG00000002396	0
ENSMUSG00000002409	2
ENSMUSG00000002413	2
ENSMUSG00000002416	48
ENSMUSG00000002428	2
ENSMUSG00000002455	16
ENSMUSG00000002458	0
ENSMUSG00000002459	0
ENSMUSG00000002475	8
ENSMUSG00000002477	5
ENSMUSG00000002486	0
ENSMUSG00000002489	0
ENSMUSG00000002496	9
ENSMUSG00000002500	0
ENSMUSG00000002504	4
ENSMUSG00000002524	7
ENSMUSG00000002546	10
ENSMUSG00000002550	9
ENSMUSG00000002565	0
ENSMUSG00000002578	0
ENSMUSG00000002580	10
ENSMUSG00000002588	355
ENSMUSG00000002602	3
ENSMUSG00000002603	0
ENSMUSG00000002608	3
ENSMUSG00000002617	1
ENSMUSG00000002625	19
ENSMUSG00000002633	0
ENSMUSG00000002635	3
ENSMUSG00000002658	9
ENSMUSG00000002660	15
ENSMUSG00000002661	6
ENSMUSG00000002664	0
ENSMUSG00000002668	0
ENSMUSG00000002679	2
ENSMUSG00000002688	0
ENSMUSG00000002699	1
ENSMUSG00000002718	9
ENSMUSG00000002728	4
ENSMUSG00000002731	3
ENSMUSG00000002732	0
ENSMUSG00000002733	1
ENSMUSG00000002741	4
ENSMUSG00000002748	18
ENSMUSG00000002763	22
ENSMUSG00000002767	7
ENSMUSG00000002768	4
ENSMUSG00000002769	515
ENSMUSG00000002771	0
ENSMUSG00000002778	22
ENSMUSG00000002781	2
ENSMUSG00000002797	3
ENSMUSG00000002799	0
ENSMUSG00000002803	2
ENSMUSG00000002804	2
ENSMUSG00000002808	0
ENSMUSG00000002812	14
ENSMUSG00000002814	1
ENSMUSG00000002820	2
ENSMUSG00000002825	1
ENSMUSG00000002831	3
ENSMUSG00000002833	10
ENSMUSG00000002835	0
ENSMUSG00000002844	5
ENSMUSG00000002845	1
ENSMUSG00000002846	1
ENSMUSG00000002847	1
ENSMUSG00000002870	0
ENSMUSG00000002871	0
ENSMUSG00000002881	0
ENSMUSG00000002885	5
ENSMUSG00000002897	3
ENSMUSG00000002900	0
ENSMUSG00000002908	0
ENSMUSG00000002910	0
ENSMUSG00000002930	0
ENSMUSG00000002944	21
ENSMUSG00000002948	0
ENSMUSG00000002949	7
ENSMUSG00000002957	22
ENSMUSG00000002963	6
ENSMUSG00000002968	4
ENSMUSG00000002980	0
ENSMUSG00000002981	4
ENSMUSG00000002983	0
ENSMUSG00000002984	11
ENSMUSG00000002985	5697
ENSMUSG00000002992	0
ENSMUSG00000002996	42
ENSMUSG00000002997	0
ENSMUSG00000003031	8
ENSMUSG00000003032	0
ENSMUSG00000003033	7
ENSMUSG00000003037	19
ENSMUSG00000003038	0
ENSMUSG00000003039	16
ENSMUSG00000003051	1
ENSMUSG00000003053	168
ENSMUSG00000003062	1
ENSMUSG00000003068	4
ENSMUSG00000003070	0
ENSMUSG00000003072	46
ENSMUSG00000003099	9
ENSMUSG00000003119	2
ENSMUSG00000003123	2
ENSMUSG00000003131	4
ENSMUSG00000003134	3
ENSMUSG00000003135	2
ENSMUSG00000003153	0
ENSMUSG00000003154	0
ENSMUSG00000003161	2
ENSMUSG00000003166	0
ENSMUSG00000003184	17
ENSMUSG00000003190	1
ENSMUSG00000003198	0
ENSMUSG00000003199	8
ENSMUSG00000003200	7
ENSMUSG00000003206	0
ENSMUSG00000003208	2
ENSMUSG00000003226	28
ENSMUSG00000003227	0
ENSMUSG00000003228	1
ENSMUSG00000003233	1
ENSMUSG00000003234	18
ENSMUSG00000003235	5
ENSMUSG00000003269	2
ENSMUSG00000003271	0
ENSMUSG00000003273	0
ENSMUSG00000003279	0
ENSMUSG00000003282	0
ENSMUSG00000003283	0
ENSMUSG00000003299	4
ENSMUSG00000003308	15
ENSMUSG00000003309	0
ENSMUSG00000003316	7
ENSMUSG00000003341	0
ENSMUSG00000003344	1
ENSMUSG00000003345	2
ENSMUSG00000003346	0
ENSMUSG00000003348	0
ENSMUSG00000003352	0
ENSMUSG00000003354	0
ENSMUSG00000003355	1
ENSMUSG00000003360	3
ENSMUSG00000003363	2
ENSMUSG00000003378	2
ENSMUSG00000003379	0
ENSMUSG00000003380	12
ENSMUSG00000003382	5
ENSMUSG00000003402	36
ENSMUSG00000003410	0
ENSMUSG00000003411	1
ENSMUSG00000003418	0
ENSMUSG00000003420	11
ENSMUSG00000003421	6
ENSMUSG00000003423	3
ENSMUSG00000003429	41
ENSMUSG00000003435	12
ENSMUSG00000003436	0
ENSMUSG00000003437	5
ENSMUSG00000003438	13
ENSMUSG00000003444	7
ENSMUSG00000003452	0
ENSMUSG00000003458	10
ENSMUSG00000003464	15
ENSMUSG00000003469	0
ENSMUSG00000003476	0
ENSMUSG00000003477	312
ENSMUSG00000003484	0
ENSMUSG00000003500	1
ENSMUSG00000003505	0
ENSMUSG00000003518	5
ENSMUSG00000003526	115
ENSMUSG00000003527	2
ENSMUSG00000003528	18
ENSMUSG00000003531	0
ENSMUSG00000003534	0
ENSMUSG00000003541	0
ENSMUSG00000003545	0
ENSMUSG00000003546	18
ENSMUSG00000003549	1
ENSMUSG00000003555	4
ENSMUSG00000003559	7
ENSMUSG00000003573	0
ENSMUSG00000003575	2
ENSMUSG00000003581	0
ENSMUSG00000003585	198
ENSMUSG00000003604	0
ENSMUSG00000003617	142
ENSMUSG00000003623	197
ENSMUSG00000003644	1
ENSMUSG00000003657	0
ENSMUSG00000003660	36
ENSMUSG00000003662	17
ENSMUSG00000003665	0
ENSMUSG00000003680	2
ENSMUSG00000003721	8
ENSMUSG00000003731	6
ENSMUSG00000003746	18
ENSMUSG00000003752	0
ENSMUSG00000003762	1
ENSMUSG00000003778	6
ENSMUSG00000003779	0
ENSMUSG00000003808	8
ENSMUSG00000003809	173
ENSMUSG00000003810	1
ENSMUSG00000003812	2
ENSMUSG00000003813	7
ENSMUSG00000003814	199
ENSMUSG00000003824	0
ENSMUSG00000003847	6
ENSMUSG00000003848	4
ENSMUSG00000003849	1
ENSMUSG00000003863	0
ENSMUSG00000003865	0
ENSMUSG00000003868	2
ENSMUSG00000003872	0
ENSMUSG00000003873	2
ENSMUSG00000003882	0
ENSMUSG00000003923	2
ENSMUSG00000003929	1
ENSMUSG00000003934	0
ENSMUSG00000003948	6
ENSMUSG00000003949	4
ENSMUSG00000003955	8
ENSMUSG00000003970	79
ENSMUSG00000003974	0
ENSMUSG00000003992	0
ENSMUSG00000004018	5
ENSMUSG00000004031	0
ENSMUSG00000004032	2
ENSMUSG00000004035	20
ENSMUSG00000004038	5
ENSMUSG00000004040	30
ENSMUSG00000004043	7
ENSMUSG00000004044	1
ENSMUSG00000004054	3
ENSMUSG00000004056	3
ENSMUSG00000004069	9
ENSMUSG00000004070	6
ENSMUSG00000004071	5
ENSMUSG00000004085	1
ENSMUSG00000004096	8
ENSMUSG00000004098	14
ENSMUSG00000004099	8
ENSMUSG00000004100	1
ENSMUSG00000004105	2
ENSMUSG00000004110	0
ENSMUSG00000004113	0
ENSMUSG00000004127	0
ENSMUSG00000004151	0
ENSMUSG00000004187	4
ENSMUSG00000004207	86
ENSMUSG00000004221	6
ENSMUSG00000004231	0
ENSMUSG00000004233	0
ENSMUSG00000004263	0
ENSMUSG00000004264	24
ENSMUSG00000004266	7
ENSMUSG00000004267	0
ENSMUSG00000004268	1
ENSMUSG00000004270	20
ENSMUSG00000004285	11
ENSMUSG00000004296	0
ENSMUSG00000004317	0
ENSMUSG00000004319	6
ENSMUSG00000004328	0
ENSMUSG00000004341	2
ENSMUSG00000004344	0
ENSMUSG00000004347	0
ENSMUSG00000004356	3
ENSMUSG00000004359	0
ENSMUSG00000004360	0
ENSMUSG00000004364	6
ENSMUSG00000004366	0
ENSMUSG00000004371	0
ENSMUSG00000004383	0
ENSMUSG00000004393	7
ENSMUSG00000004394	8
ENSMUSG00000004415	0
ENSMUSG00000004446	1
ENSMUSG00000004451	1
ENSMUSG00000004455	3
ENSMUSG00000004460	13
ENSMUSG00000004462	2
ENSMUSG00000004473	0
ENSMUSG00000004500	0
ENSMUSG00000004508	0
ENSMUSG00000004530	3
ENSMUSG00000004535	31
ENSMUSG00000004540	0
