ENSMUSG00000000001	94
ENSMUSG00000000003	0
ENSMUSG00000000028	2
ENSMUSG00000000037	0
ENSMUSG00000000049	5620
ENSMUSG00000000056	33
ENSMUSG00000000058	5
ENSMUSG00000000078	9
ENSMUSG00000000085	4
ENSMUSG00000000088	460
ENSMUSG00000000093	4
ENSMUSG00000000094	0
ENSMUSG00000000103	0
ENSMUSG00000000120	6
ENSMUSG00000000125	0
ENSMUSG00000000126	0
ENSMUSG00000000127	15
ENSMUSG00000000131	16
ENSMUSG00000000134	19
ENSMUSG00000000142	6
ENSMUSG00000000148	24
ENSMUSG00000000149	30
ENSMUSG00000000154	308
ENSMUSG00000000157	0
ENSMUSG00000000159	1
ENSMUSG00000000167	0
ENSMUSG00000000168	116
ENSMUSG00000000171	352
ENSMUSG00000000182	0
ENSMUSG00000000183	0
ENSMUSG00000000184	10
ENSMUSG00000000194	23
ENSMUSG00000000197	0
ENSMUSG00000000202	0
ENSMUSG00000000204	0
ENSMUSG00000000214	0
ENSMUSG00000000215	0
ENSMUSG00000000216	0
ENSMUSG00000000223	0
ENSMUSG00000000244	1
ENSMUSG00000000247	2
ENSMUSG00000000248	0
ENSMUSG00000000253	0
ENSMUSG00000000263	0
ENSMUSG00000000266	7
ENSMUSG00000000275	127
ENSMUSG00000000276	1
ENSMUSG00000000278	88
ENSMUSG00000000282	10
ENSMUSG00000000290	23
ENSMUSG00000000295	2
ENSMUSG00000000296	6
ENSMUSG00000000301	562
ENSMUSG00000000303	128
ENSMUSG00000000305	0
ENSMUSG00000000308	0
ENSMUSG00000000317	1
ENSMUSG00000000318	0
ENSMUSG00000000320	4
ENSMUSG00000000325	10
ENSMUSG00000000326	1204
ENSMUSG00000000339	12
ENSMUSG00000000340	168
ENSMUSG00000000346	112
ENSMUSG00000000355	23
ENSMUSG00000000359	0
ENSMUSG00000000365	0
ENSMUSG00000000374	16
ENSMUSG00000000378	4
ENSMUSG00000000381	0
ENSMUSG00000000384	39
ENSMUSG00000000385	4
ENSMUSG00000000386	0
ENSMUSG00000000392	0
ENSMUSG00000000394	0
ENSMUSG00000000399	281
ENSMUSG00000000402	0
ENSMUSG00000000409	0
ENSMUSG00000000411	0
ENSMUSG00000000416	1
ENSMUSG00000000420	30
ENSMUSG00000000435	0
ENSMUSG00000000439	18
ENSMUSG00000000440	16
ENSMUSG00000000441	73
ENSMUSG00000000486	1
ENSMUSG00000000489	1
ENSMUSG00000000530	5
ENSMUSG00000000531	1
ENSMUSG00000000532	15
ENSMUSG00000000538	18
ENSMUSG00000000544	0
ENSMUSG00000000552	11
