ENSMUSG00000000001	49
ENSMUSG00000000003	0
ENSMUSG00000000028	0
ENSMUSG00000000037	0
ENSMUSG00000000049	4074
ENSMUSG00000000056	29
ENSMUSG00000000058	5
ENSMUSG00000000078	5
ENSMUSG00000000085	3
ENSMUSG00000000088	388
ENSMUSG00000000093	2
ENSMUSG00000000094	0
ENSMUSG00000000103	0
ENSMUSG00000000120	8
ENSMUSG00000000125	0
ENSMUSG00000000126	0
ENSMUSG00000000127	4
ENSMUSG00000000131	15
ENSMUSG00000000134	19
ENSMUSG00000000142	11
ENSMUSG00000000148	10
ENSMUSG00000000149	20
ENSMUSG00000000154	242
ENSMUSG00000000157	0
ENSMUSG00000000159	0
ENSMUSG00000000167	0
ENSMUSG00000000168	89
ENSMUSG00000000171	354
ENSMUSG00000000182	0
ENSMUSG00000000183	0
ENSMUSG00000000184	5
ENSMUSG00000000194	19
ENSMUSG00000000197	0
ENSMUSG00000000202	0
ENSMUSG00000000204	0
ENSMUSG00000000214	0
ENSMUSG00000000215	0
ENSMUSG00000000216	0
ENSMUSG00000000223	0
ENSMUSG00000000244	0
ENSMUSG00000000247	1
ENSMUSG00000000248	0
ENSMUSG00000000253	0
ENSMUSG00000000263	0
ENSMUSG00000000266	5
ENSMUSG00000000275	109
ENSMUSG00000000276	0
ENSMUSG00000000278	68
ENSMUSG00000000282	7
ENSMUSG00000000290	25
ENSMUSG00000000295	1
ENSMUSG00000000296	7
ENSMUSG00000000301	439
ENSMUSG00000000303	56
ENSMUSG00000000305	0
ENSMUSG00000000308	0
ENSMUSG00000000317	0
ENSMUSG00000000318	0
ENSMUSG00000000320	1
ENSMUSG00000000325	10
ENSMUSG00000000326	999
ENSMUSG00000000339	10
ENSMUSG00000000340	110
ENSMUSG00000000346	76
ENSMUSG00000000355	11
ENSMUSG00000000359	2
ENSMUSG00000000365	0
ENSMUSG00000000374	9
ENSMUSG00000000378	4
ENSMUSG00000000381	0
ENSMUSG00000000384	35
ENSMUSG00000000385	3
ENSMUSG00000000386	0
ENSMUSG00000000392	0
ENSMUSG00000000394	0
ENSMUSG00000000399	246
ENSMUSG00000000402	0
ENSMUSG00000000409	0
ENSMUSG00000000411	0
ENSMUSG00000000416	0
ENSMUSG00000000420	14
ENSMUSG00000000435	0
ENSMUSG00000000439	12
ENSMUSG00000000440	21
ENSMUSG00000000441	39
ENSMUSG00000000486	2
ENSMUSG00000000489	0
ENSMUSG00000000530	3
ENSMUSG00000000531	3
ENSMUSG00000000532	6
ENSMUSG00000000538	23
ENSMUSG00000000544	0
ENSMUSG00000000552	16
ENSMUSG00000000555	49
ENSMUSG00000000560	0
ENSMUSG00000000561	22
ENSMUSG00000000562	0
ENSMUSG00000000563	452
ENSMUSG00000000567	18
ENSMUSG00000000568	24
ENSMUSG00000000579	0
ENSMUSG00000000581	28
ENSMUSG00000000594	170
ENSMUSG00000000600	8
ENSMUSG00000000605	47
ENSMUSG00000000606	0
ENSMUSG00000000617	0
ENSMUSG00000000627	0
ENSMUSG00000000628	5
ENSMUSG00000000631	58
ENSMUSG00000000632	0
ENSMUSG00000000673	842
ENSMUSG00000000682	5
ENSMUSG00000000686	74
ENSMUSG00000000690	1
ENSMUSG00000000693	0
ENSMUSG00000000701	0
ENSMUSG00000000706	0
ENSMUSG00000000708	34
ENSMUSG00000000711	35
ENSMUSG00000000724	0
ENSMUSG00000000730	0
ENSMUSG00000000731	0
ENSMUSG00000000732	0
ENSMUSG00000000738	49
ENSMUSG00000000739	27
ENSMUSG00000000740	138
ENSMUSG00000000743	56
ENSMUSG00000000751	40
ENSMUSG00000000753	1445
ENSMUSG00000000759	3
ENSMUSG00000000766	0
ENSMUSG00000000776	1
ENSMUSG00000000782	3
ENSMUSG00000000787	154
ENSMUSG00000000791	0
ENSMUSG00000000792	0
ENSMUSG00000000794	0
ENSMUSG00000000804	14
ENSMUSG00000000805	0
ENSMUSG00000000811	3
ENSMUSG00000000817	0
ENSMUSG00000000823	3
ENSMUSG00000000826	12
ENSMUSG00000000827	20
ENSMUSG00000000838	7
ENSMUSG00000000861	0
ENSMUSG00000000869	0
ENSMUSG00000000876	119
ENSMUSG00000000881	8
ENSMUSG00000000884	5
ENSMUSG00000000889	0
ENSMUSG00000000901	3
ENSMUSG00000000902	24
ENSMUSG00000000903	1
ENSMUSG00000000915	19
ENSMUSG00000000916	16
ENSMUSG00000000934	12
ENSMUSG00000000938	0
ENSMUSG00000000942	1
ENSMUSG00000000948	0
ENSMUSG00000000957	23
ENSMUSG00000000958	2
ENSMUSG00000000959	55
ENSMUSG00000000976	13
ENSMUSG00000000982	0
ENSMUSG00000000983	0
ENSMUSG00000001014	1
ENSMUSG00000001016	25
ENSMUSG00000001017	50
ENSMUSG00000001018	13
ENSMUSG00000001020	0
ENSMUSG00000001021	0
ENSMUSG00000001023	0
ENSMUSG00000001025	2
ENSMUSG00000001027	0
ENSMUSG00000001029	9
ENSMUSG00000001034	1
ENSMUSG00000001036	8
ENSMUSG00000001039	0
ENSMUSG00000001052	22
ENSMUSG00000001053	5
ENSMUSG00000001054	16
ENSMUSG00000001056	38
ENSMUSG00000001062	6
ENSMUSG00000001065	9
ENSMUSG00000001076	0
ENSMUSG00000001082	7
ENSMUSG00000001089	10
ENSMUSG00000001095	2
ENSMUSG00000001098	9
ENSMUSG00000001100	105
ENSMUSG00000001103	0
ENSMUSG00000001105	22
ENSMUSG00000001119	16
ENSMUSG00000001120	0
ENSMUSG00000001123	494
ENSMUSG00000001127	63
ENSMUSG00000001128	55
ENSMUSG00000001131	0
ENSMUSG00000001134	19
ENSMUSG00000001138	43
